"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"22801",1499.48792321204,0.423729130287446,0.350167784805583,1.21007456617606,0.226250281622578,0.398892812161875
"10391",189.004981375996,-1.57326674285617,0.445086537257968,-3.53474349628401,0.000408171171818977,0.00532746679462911
"8125",2147.03956878253,0.200212631454384,0.107493686233581,1.86255247605267,0.0625252559193695,0.170216143123264
"100422971",19.502012113069,-0.27304871389898,0.412343182666267,-0.66218801565582,0.507850733752758,0.670329998953594
"80035",141.920511826953,-0.636086205792593,0.320606869178087,-1.98400679131821,0.0472550828475656,0.141141801448502
"79400",54.1044601868808,-0.621387568048349,0.383862435040963,-1.61877670572803,0.10549531586675,0.241350489224039
"246777",58.3936074430818,0.115469423504727,0.384148366169307,0.30058548642593,0.763730600088653,0.86067332841116
"283673",28.6576100646292,-1.38959075685485,0.616713910765359,-2.25321779288281,0.0242454200642697,0.090152083733161
"26035",1108.36427035153,-0.0584644625585756,0.234256055155969,-0.249575032413355,0.802916008915558,0.88665273849943
"54852",124.884283613688,0.86176012980814,0.239976065189968,3.59102533465561,0.000329379613173295,0.00455253186105073
"145694",58.2478552945146,0.827273428454038,0.379422819837383,2.18034705663882,0.0292317454238096,0.102565699003141
"9493",538.716808935463,1.4644633760253,0.461860725070387,3.17079001641051,0.00152024993682255,0.0132598138028621
"6176",11633.8897154257,-0.178141254233925,0.127541042863588,-1.39673669145435,0.162492766231961,0.321474846231539
"105370876",19.8962829533909,-0.201627266178504,0.392732315763357,-0.513396168549561,0.607674225180221,0.750085501981202
"145837",190.174306044654,0.64152371185498,0.461424439920323,1.39031151441774,0.164434302867178,0.323955204924771
"104472713",44.8165031359324,0.687503940900067,0.363261131584277,1.8925887773946,0.0584125773629205,0.163009769182746
"107984788",6.25599678169106,0.291676946599823,0.607931606335013,0.479785790967889,0.631379717419799,0.767457871054515
"7090",2888.00638819741,0.575045329489162,0.17408876071785,3.30317320381843,0.000955973217299501,0.00975727565849687
"105370877",444.295785761599,0.18648056542182,0.229650773452232,0.812018015957646,0.41678129389843,0.592612232385017
"101929151",5.05859937969057,-2.34093698300954,0.882729633250258,-2.6519297583679,0.00800331896638247,0.0422233255924926
"104548973",13.4205931945799,-1.00964808683295,0.524421412299209,-1.92526098887986,0.0541967154944018,0.154859865495117
"107984791",65.5625892399294,-1.15347990247428,0.267402173771207,-4.31365192812985,1.60579698190861e-05,0.000563504779028616
"55075",3400.33441650383,-0.518628967912332,0.171583580772495,-3.02260254493691,0.00250611157527178,0.0189454333092797
"55323",295.8881287119,-1.2938566630484,0.324645328833358,-3.985446726426,6.73532880289517e-05,0.00152345872180074
"54839",161.269971803232,-0.574133192619595,0.277966466965037,-2.06547645436602,0.0388779411403034,0.123842048344072
"56906",72.6502785800858,-0.0130066823093114,0.270831570863723,-0.048024985668514,0.96169632989395,0.977904265495947
"105370886",50.4609068776699,0.397558911567449,0.581212985532579,0.684015879657536,0.493965138468169,0.659152687512008
"196993",122.809274519275,0.095120019217798,0.469339610625492,0.202667784828625,0.839394704580147,0.90987236911801
"79875",2980.20505401231,-0.275197656386799,0.390757092744115,-0.704267846948618,0.481265985852393,0.648609831111627
"101929196",37.8091841908666,-0.266842954259263,0.467354676504468,-0.570964553634272,0.568023670823657,0.718902762925384
"105370884",141.379420783919,-0.319034341157603,0.422169685344966,-0.755701681651801,0.449828075599,0.622128011568017
"107984716",70.9567396460602,-0.564609147481802,0.428671672708553,-1.31711326739724,0.187800660464736,0.353050888889542
"101929173",72.8668932495555,-0.922749598891731,0.45392765127199,-2.0328120490259,0.0420715153539296,0.130441583539477
"10002",40.1520197275866,-1.15053700432192,0.595399035024267,-1.93237969267959,0.0533126586403826,0.153275391474294
"4649",2866.39091010216,-0.308550499590703,0.122757481414152,-2.51349649761657,0.0119540964895292,0.0555008523403151
"107984713",63.3172617174845,-0.692595558878367,0.203431022702815,-3.40457197568216,0.000662678339895113,0.00752113455687523
"107984714",15.5974014332715,-0.868679101590737,0.462122700535629,-1.87975855889331,0.0601409907072509,0.166022102543746
"123228",139.929969366691,-0.103803526143685,0.176989333804482,-0.586495942508916,0.557542287385892,0.710558800174657
"107984715",17.1009463436294,0.303308260229933,0.500435350406418,0.606088798450405,0.544455788869782,0.700597788639666
"196996",186.97460015313,-0.0727806082244538,0.472371365784831,-0.154074978917342,0.877550616615629,0.932210774614277
"5315",10112.5529507282,0.785411981903062,0.288635048865927,2.72112477326997,0.00650601994972732,0.0364833411560553
"56965",1318.61785324404,-0.0380303336951098,0.110641563023908,-0.343725564387516,0.731052683713007,0.837931347943283
"105370887",7.8556802337268,-0.275137240124414,0.549392905384295,-0.500802317299599,0.616510254607433,0.756684034609574
"60677",112.775779606341,-0.68040604825346,0.296680009100079,-2.29340038891511,0.0218249642700256,0.0839624872622334
"3073",1894.46951644479,0.284904096760921,0.145562328610101,1.95726531363796,0.0503162833561558,0.147073944334687
"80072",49.0826768294478,0.260056922914982,0.269597801148521,0.964610697146291,0.334739839473388,0.514869803595973
"105370888",17.1046143733801,-0.370961271377444,0.402237046663586,-0.922245413381081,0.356400579849405,0.535658282927412
"107983949",27.4410991030767,-0.145625407502089,0.307790958382802,-0.473130881645241,0.636119805766753,0.770402730252572
"25820",3210.85665673975,0.10335261178927,0.106506333838356,0.970389347417849,0.331852456488795,0.511998645551918
"693215",11.6473906441211,0.00619526110781874,0.417952122510507,0.0148228966289386,0.988173472718987,0.992903688842591
