"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Dendritic Spine Development (GO:0060998)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"NLGN1"
"Negative Regulation Of miRNA Metabolic Process (GO:2000629)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"NFIB"
"Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"ECRG4"
"Peptide Catabolic Process (GO:0043171)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"MME"
"Response To Cadmium Ion (GO:0046686)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"EGFR"
"Positive Regulation Of Dendritic Spine Development (GO:0060999)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"NLGN1"
"Endocardial Cushion Morphogenesis (GO:0003203)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"ADAMTS5"
"Focal Adhesion Assembly (GO:0048041)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"SORBS1"
"Purine Nucleotide Biosynthetic Process (GO:0006164)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"NMNAT2"
"Negative Regulation Of GTPase Activity (GO:0034260)","1/21",0.375382610670452,0.716750933641194,0,0,2.21006787330317,2.16544544936932,"USP17L2"
"Negative Regulation Of Wnt Signaling Pathway (GO:0030178)","4/140",0.375689939558695,0.716750933641194,0,0,1.30115235160123,1.27381657797156,"SFRP1;CITED1;IGFBP6;APCDD1"
"Regulation Of miRNA Transcription (GO:1902893)","2/59",0.376961776641096,0.716750933641194,0,0,1.5514977920993,1.51365906476001,"NFIB;EGFR"
"Glucose Metabolic Process (GO:0006006)","2/59",0.376961776641096,0.716750933641194,0,0,1.5514977920993,1.51365906476001,"PCK1;PPARGC1A"
"Regulation Of Cell Death (GO:0010941)","2/59",0.376961776641096,0.716750933641194,0,0,1.5514977920993,1.51365906476001,"PACRG;CRYAB"
"Positive Regulation Of MAPK Cascade (GO:0043410)","8/310",0.380984753095323,0.722796792892414,0,0,1.17256603486336,1.13152144283192,"GHR;NTRK2;NTRK3;NTF3;SPRY2;IGFBP6;EGFR;FGF10"
"Negative Regulation Of Apoptotic Process (GO:0043066)","12/482",0.381197432044064,0.722796792892414,0,0,1.1306906254628,1.09048082874751,"NTF4;CNTFR;NTRK2;SFRP1;PTPRZ1;CITED1;NTF3;SPRY2;PPARGC1A;CRYAB;EGFR;POU3F3"
"Positive Regulation Of Cell Population Proliferation (GO:0008284)","12/483",0.383890363504044,0.723011072815156,0,0,1.12823089541431,1.08016631743633,"MLXIPL;NTRK2;SFRP1;TNXB;NTRK3;NTF3;VEGFD;LIFR;NES;EGFR;POU3F3;FGF10"
"Response To Retinoic Acid (GO:0032526)","2/60",0.384871059518125,0.723011072815156,0,0,1.52466963797013,1.45582609431234,"TESC;ALDH1A2"
"Regulation Of Dopamine Secretion (GO:0014059)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"SYT2"
"NAD Metabolic Process (GO:0019674)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"NMNAT2"
"Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"ZBTB16"
"Regulation Of Histone Acetylation (GO:0035065)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"PPARGC1A"
"Cellular Response To Cadmium Ion (GO:0071276)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"EGFR"
"Placenta Development (GO:0001890)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"CITED1"
"Cellular Response To Topologically Incorrect Protein (GO:0035967)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"PACRG"
"Response To Gamma Radiation (GO:0010332)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"CRYAB"
"Cytoskeleton-Dependent Intracellular Transport (GO:0030705)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"DYNC1I1"
"Positive Regulation Of Cholesterol Efflux (GO:0010875)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"EEPD1"
"Vesicle Transport Along Microtubule (GO:0047496)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"DYNC1I1"
"Hexose Transmembrane Transport (GO:0008645)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"SLC5A9"
"Positive Regulation Of Receptor Internalization (GO:0002092)","1/22",0.389232403699613,0.723011072815156,0,0,2.10471881060116,1.98596778643407,"NTF3"
"BMP Signaling Pathway (GO:0030509)","2/61",0.392736508756803,0.727545711079923,0,0,1.4987509127945,1.40075711239788,"GDF10;RGMA"
"Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060393)","2/61",0.392736508756803,0.727545711079923,0,0,1.4987509127945,1.40075711239788,"GDF10;TNXB"
"Regulation Of Cell Adhesion (GO:0030155)","4/144",0.395765780908309,0.732166694680373,0,0,1.26371623820371,1.17137991111054,"TNXB;TESC;SAA1;PLXNA4"
"Chemical Synaptic Transmission (GO:0007268)","7/273",0.401340269701347,0.735200055453527,0,0,1.16435296957991,1.06299098868142,"NLGN1;PTCHD1;NPY5R;KCNC4;GRIN2B;SLC6A2;SYN2"
"Negative Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"EGFR"
"Response To BMP (GO:0071772)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"SFRP1"
"Endocardial Cushion Development (GO:0003197)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"ADAMTS5"
"Endocrine System Development (GO:0035270)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"HOXD3"
"Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"GSN"
"Potassium Ion Homeostasis (GO:0055075)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"ATP1A2"
"Long-Chain Fatty Acid Transport (GO:0015909)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"SPX"
"Protein Localization To Cell Junction (GO:1902414)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"NLGN1"
"Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)","1/23",0.40277577910164,0.735200055453527,0,0,2.00894693541752,1.82688662418804,"SEMA6A"
"Positive Regulation Of Kinase Activity (GO:0033674)","3/104",0.406007490201367,0.740112189195302,0,0,1.31341134113411,1.18388753591389,"NTRK2;NTRK3;EGFR"
"Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)","2/63",0.408328258510886,0.740612089866885,0,0,1.44946284524739,1.29826049483446,"EGFR;FGF10"
"Cellular Response To Organonitrogen Compound (GO:0071417)","3/105",0.411949971872371,0.740612089866885,0,0,1.3004679144385,1.15332434534379,"SFRP1;AKAP6;RYR3"
"Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"GRIN2B"
"Regulation Of Cytoplasmic Translation (GO:2000765)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"NMNAT2"
"ERK1 And ERK2 Cascade (GO:0070371)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"FGF10"
"Negative Regulation Of Ossification (GO:0030279)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"SFRP1"
"Acylglycerol Homeostasis (GO:0055090)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"MLXIPL"
"Amyloid Fibril Formation (GO:1990000)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"GSN"
"Neuromuscular Junction Development (GO:0007528)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"KY"
"Regulation Of Neuroblast Proliferation (GO:1902692)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"DCT"
"Positive Regulation Of BMP Signaling Pathway (GO:0030513)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"RNF165"
"Response To Copper Ion (GO:0046688)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"MT1L"
"Ear Morphogenesis (GO:0042471)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"SOBP"
"Fat-Soluble Vitamin Metabolic Process (GO:0006775)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"ALDH1A2"
"Gliogenesis (GO:0042063)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"NFIB"
"Protein K48-linked Deubiquitination (GO:0071108)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"USP17L2"
"Regulation Of AMPA Receptor Activity (GO:2000311)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"NLGN1"
"Regulation Of Actin Nucleation (GO:0051125)","1/24",0.416019501174313,0.740612089866885,0,0,1.92150304938029,1.68520264172381,"GSN"
"Positive Regulation Of GTPase Activity (GO:0043547)","6/234",0.416650620119455,0.740772336290303,0,0,1.16397687582801,1.01907019339723,"SFRP1;NTRK3;NTF3;USP17L2;SLC6A2;RGS6"
"Response To Calcium Ion (GO:0051592)","3/106",0.417873865040511,0.741022436839974,0,0,1.28777581641659,1.12368182041408,"NLGN1;SYT2;RYR3"
"Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:2000045)","3/106",0.417873865040511,0.741022436839974,0,0,1.28777581641659,1.12368182041408,"FAM107A;EGFR;FGF10"
"Monocarboxylic Acid Biosynthetic Process (GO:0072330)","2/65",0.423722777457214,0.742427539169622,0,0,1.40330417881438,1.20498342867532,"CYP39A1;ALDH1A2"
"Regulation Of Cell-Matrix Adhesion (GO:0001952)","2/65",0.423722777457214,0.742427539169622,0,0,1.40330417881438,1.20498342867532,"SFRP1;MYOC"
"Negative Regulation Of Intracellular Protein Transport (GO:0090317)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"USP17L2"
"Regulation Of Glycogen Biosynthetic Process (GO:0005979)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"SORBS1"
"Regulation Of Hippo Signaling (GO:0035330)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"WTIP"
"Negative Regulation Of Protein Localization To Membrane (GO:1905476)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"USP17L2"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"FGF10"
"Regulation Of Lysosomal Lumen pH (GO:0035751)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"OCA2"
"Bile Acid Biosynthetic Process (GO:0006699)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"CYP39A1"
"Cardiac Conduction System Development (GO:0003161)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"TBX18"
"Regulation Of Protein Processing (GO:0070613)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"USP17L2"
"Cellular Response To Hexose Stimulus (GO:0071331)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"PCK1"
"Cellular Response To Steroid Hormone Stimulus (GO:0071383)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"ATP1A2"
"Chemical Synaptic Transmission, Postsynaptic (GO:0099565)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"GRIN2B"
"Response To Zinc Ion (GO:0010043)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"MT1L"
"Sodium Ion Homeostasis (GO:0055078)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"ATP1A2"
"Positive Regulation Of Glucose Import (GO:0046326)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"SORBS1"
"Lamellipodium Assembly (GO:0030032)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"ABLIM3"
"Myotube Differentiation (GO:0014902)","1/25",0.428970185159365,0.742427539169622,0,0,1.84134615384615,1.55845620546663,"ADAMTS5"
"Monoatomic Cation Transmembrane Transport (GO:0098655)","7/281",0.430277135504067,0.743749240536702,0,0,1.12988850197549,0.952864098539959,"KCNC4;KCNQ4;ATP1A2;GRIN2B;SLC6A2;TRPM3;RYR3"
"Regulation Of Cell Population Proliferation (GO:0042127)","18/766",0.432630347321903,0.746416490971263,0,0,1.06499528153507,0.892329318557559,"NTRK2;TNXB;TESC;NTRK3;VEGFD;LIFR;USP17L2;ECRG4;EGFR;POU3F3;ACE2;MLXIPL;SFRP1;ALDH1A2;NTF3;SCGB3A1;IGFBP6;ADAMTS8"
"Regulation Of Programmed Cell Death (GO:0043067)","5/195",0.43424868608111,0.746416490971263,0,0,1.16360249939918,0.970604944801219,"PHLPP1;CITED1;NTF3;USP17L2;CRYAB"
"Negative Regulation Of Developmental Process (GO:0051093)","3/109",0.435523866440958,0.746416490971263,0,0,1.25113636363636,1.03995165416228,"KANK1;SFRP1;NFIB"
"Cellular Response To Salt (GO:1902075)","3/109",0.435523866440958,0.746416490971263,0,0,1.25113636363636,1.03995165416228,"NLGN1;SYT2;RYR3"
"Inorganic Cation Transmembrane Transport (GO:0098662)","7/284",0.441090232444053,0.746416490971263,0,0,1.11747756102408,0.91466188266624,"KCNC4;KCNQ4;RHAG;ATP1A2;SLC6A2;TRPM3;RYR3"
"Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"KANK1"
"Regulation Of Fatty Acid Biosynthetic Process (GO:0042304)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"MLXIPL"
"Negative Regulation Of Protein Polymerization (GO:0032272)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"KANK1"
"Regulation Of Myeloid Cell Differentiation (GO:0045637)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"ZBTB16"
"cAMP-mediated Signaling (GO:0019933)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"AKAP6"
"Calcium-Ion Regulated Exocytosis (GO:0017156)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"SYT2"
"Camera-Type Eye Development (GO:0043010)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"NES"
"Plasma Membrane Invagination (GO:0099024)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"GSN"
"Regulation Of Vasoconstriction (GO:0019229)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"ACE2"
"Response To Glucocorticoid (GO:0051384)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"FAM107A"
"Protein Localization To Cell Surface (GO:0034394)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"FGF10"
"miRNA-mediated Gene Silencing (GO:0035195)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"WTIP"
"Negative Regulation Of Catalytic Activity (GO:0043086)","1/26",0.441634300720762,0.746416490971263,0,0,1.76760180995475,1.44461343430013,"NES"
"Intermediate Filament Organization (GO:0045109)","2/68",0.446417473557237,0.748856483544355,0,0,1.33931148216862,1.0801556819159,"KRT14;PKP1"
"Cytoskeleton Organization (GO:0007010)","3/111",0.447179524708599,0.748856483544355,0,0,1.22784090909091,0.98816040090297,"SEMA6A;ARAP3;WTIP"
"Calcium Ion Transport (GO:0006816)","3/112",0.452971325502058,0.748856483544355,0,0,1.21651376146789,0.963389430109661,"CDH23;TRPM3;RYR3"
"Phagocytosis (GO:0006909)","2/69",0.453870984998537,0.748856483544355,0,0,1.31925406978712,1.04213458802151,"GSN;ADORA1"
"Amino Acid Import Across Plasma Membrane (GO:0089718)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"SLC6A2"
"Cardiac Muscle Cell Differentiation (GO:0055007)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"MYH11"
"Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"EGFR"
"Cortical Cytoskeleton Organization (GO:0030865)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"NLGN1"
"Positive Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901021)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"AKAP6"
"Dorsal/Ventral Pattern Formation (GO:0009953)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"SFRP1"
"Positive Regulation Of Cytosolic Calcium Ion Concentration Involved In Phospholipase C-activating G Protein-Coupled Signaling Pathway (GO:0051482)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"GPR17"
"Positive Regulation Of Filopodium Assembly (GO:0051491)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"NLGN1"
"Synaptic Transmission, Glutamatergic (GO:0035249)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"GRIN2B"
"Glycerophospholipid Catabolic Process (GO:0046475)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"ENPP6"
"Positive Regulation Of Response To Wounding (GO:1903036)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"KANK1"
"Microtubule Polymerization Or Depolymerization (GO:0031109)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"TPPP2"
"Regulation Of Actin Polymerization Or Depolymerization (GO:0008064)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"DAAM2"
"Regulation Of Androgen Receptor Signaling Pathway (GO:0060765)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"SFRP1"
"Regulation Of Catecholamine Secretion (GO:0050433)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"SYT2"
"Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)","1/27",0.454018174829667,0.748856483544355,0,0,1.69953010790115,1.34197964814956,"KANK1"
"Regulation Of ERK1 And ERK2 Cascade (GO:0070372)","6/244",0.455851215811828,0.750975107637055,0,0,1.11449339461185,0.875533532742233,"NTRK2;SEMA6A;NTRK3;SPRY2;EGFR;FGF10"
"Regulation Of Actin Filament-Based Process (GO:0032970)","2/70",0.461266762708363,0.754289864525899,0,0,1.29978658129919,1.00574722623047,"DAAM2;FAM107A"
"Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)","3/114",0.464478621605905,0.754289864525899,0,0,1.19447174447174,0.915968409513789,"SFRP1;IGFBP6;TBX18"
"Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"EGFR"
"Regulation Of Protein Localization To Membrane (GO:1905475)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"GSN"
"Regulation Of Protein Targeting To Membrane (GO:0090313)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"USP17L2"
"Cell-Substrate Junction Assembly (GO:0007044)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"SORBS1"
"Phospholipid Catabolic Process (GO:0009395)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"ENPP6"
"Diterpenoid Metabolic Process (GO:0016101)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"ADH4"
"Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"VEGFD"
"Hematopoietic Progenitor Cell Differentiation (GO:0002244)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"SFRP1"
"Limb Development (GO:0060173)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"FGF10"
"Protein Depolymerization (GO:0051261)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"GSN"
"Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"SYT2"
"Regulation Of Cardiac Muscle Cell Action Potential (GO:0098901)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"TBX18"
"Negative Regulation Of Cytoskeleton Organization (GO:0051494)","1/28",0.466127995170863,0.754289864525899,0,0,1.63650075414781,1.2491328673937,"KANK1"
"Regulation Of Hydrolase Activity (GO:0051336)","2/71",0.468603704144337,0.754727612910115,0,0,1.28088336783989,0.970906836663396,"NTRK2;PLXNA4"
"Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)","2/71",0.468603704144337,0.754727612910115,0,0,1.28088336783989,0.970906836663396,"KANK1;CRYAB"
"Cell-Cell Junction Assembly (GO:0007043)","2/71",0.468603704144337,0.754727612910115,0,0,1.28088336783989,0.970906836663396,"PKP1;TLN2"
"Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)","2/71",0.468603704144337,0.754727612910115,0,0,1.28088336783989,0.970906836663396,"CRIM1;SPRY2"
"Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)","2/72",0.475880783658174,0.7564632071332,0,0,1.26252024619372,0.937532271735577,"GDF10;CITED1"
"Negative Regulation Of Cell Adhesion (GO:0007162)","2/72",0.475880783658174,0.7564632071332,0,0,1.26252024619372,0.937532271735577,"SEMA6A;PLXNA4"
"Regulation Of Developmental Growth (GO:0048638)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"GHR"
"Negative Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120033)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"KANK1"
"Alpha-Amino Acid Catabolic Process (GO:1901606)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"TAT"
"Regulation Of Muscle Contraction (GO:0006937)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"ATP1A2"
"Regulation Of Neuron Migration (GO:2001222)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"SEMA6A"
"Peptidyl-Tyrosine Dephosphorylation (GO:0035335)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"PTPRZ1"
"Regulation Of Voltage-Gated Calcium Channel Activity (GO:1901385)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"DMD"
"Response To Steroid Hormone (GO:0048545)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"ATP1A2"
"Positive Regulation Of Endopeptidase Activity (GO:0010950)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"GRIN2B"
"Glycolytic Process (GO:0006096)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"ALDOC"
"Maintenance Of Blood-Brain Barrier (GO:0035633)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"DMD"
"Modified Amino Acid Transport (GO:0072337)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"SLC16A12"
"Morphogenesis Of An Epithelium (GO:0002009)","1/29",0.477969813126529,0.7564632071332,0,0,1.57797349709114,1.16487218743165,"TBX18"
"Cellular Response To Reactive Oxygen Species (GO:0034614)","2/73",0.48309704973081,0.761037862793264,0,0,1.24467439557983,0.905547564924669,"SLC6A2;EGFR"
"Monocarboxylic Acid Transport (GO:0015718)","2/73",0.48309704973081,0.761037862793264,0,0,1.24467439557983,0.905547564924669,"RBP7;SLC16A12"
"Regulation Of Small GTPase Mediated Signal Transduction (GO:0051056)","3/118",0.487165991379888,0.761037862793264,0,0,1.15268774703557,0.828955818912141,"KALRN;ARHGAP6;SLC6A2"
"Regulation Of Dendritic Spine Morphogenesis (GO:0061001)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"NLGN1"
"Regulation Of Potassium Ion Transport (GO:0043266)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"DPP6"
"Phagocytosis, Engulfment (GO:0006911)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"GSN"
"Regulation Of Vasculature Development (GO:1901342)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"SFRP1"
"Response To Epidermal Growth Factor (GO:0070849)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"EGFR"
"Positive Regulation Of Cell Communication (GO:0010647)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"TNXB"
"Positive Regulation Of Phosphate Metabolic Process (GO:0045937)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"EGFR"
"Lamellipodium Organization (GO:0097581)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"ABLIM3"
"Negative Regulation Of Axon Extension (GO:0030517)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"SEMA6A"
"Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020)","1/30",0.489549546689782,0.761037862793264,0,0,1.52348260259011,1.08817731396674,"ATP1A2"
"Gland Development (GO:0048732)","2/74",0.490251621940804,0.761037862793264,0,0,1.22732426303855,0.874881538799201,"HOXD3;FGF10"
"Regulation Of Fat Cell Differentiation (GO:0045598)","2/75",0.497343688733957,0.761037862793264,0,0,1.21044947659429,0.845467445654256,"SFRP1;ZBTB16"
"Negative Regulation Of Phosphorylation (GO:0042326)","2/75",0.497343688733957,0.761037862793264,0,0,1.21044947659429,0.845467445654256,"CDKN1C;NTRK3"
"Regulation Of Plasma Membrane Bounded Cell Projection Assembly (GO:0120032)","2/75",0.497343688733957,0.761037862793264,0,0,1.21044947659429,0.845467445654256,"DAAM2;USP17L2"
"Regulation Of BMP Signaling Pathway (GO:0030510)","2/75",0.497343688733957,0.761037862793264,0,0,1.21044947659429,0.845467445654256,"CRIM1;RNF165"
